,S3 overhead error,S4 overhead error,S5 overhead error,S8 overhead error,S3 overhead correct,S4 overhead correct,S5 overhead correct,S8 overhead correct,S3 power error,S4 power error,S5 power error,S8 power error,S3 power correct,S4 power correct,S5 power correct,S8 power correct
0.0,8.816326530612244,10.08108108108108,6.032894736842105,6.186335403726708,8.816326530612244,10.08108108108108,6.032894736842105,6.186335403726708,0.9763088287646268,0.8926048716580546,0.9986587786360791,0.9626021717183338,0.963810117066312,0.9121368569699494,0.9986587786360791,0.9980400253526913
0.2,8.952380952380953,11.216216216216216,6.098684210526316,6.279503105590062,8.952380952380953,11.216216216216216,6.098684210526316,6.279503105590062,0.8322413845025763,0.7763335214122324,0.9571042508050277,0.9354617811322953,0.8502918030737209,0.7628138204684128,0.9424596567915982,0.9397427457645072
0.4,9.360544217687075,11.972972972972974,6.328947368421052,6.3354037267080745,9.360544217687075,11.972972972972974,6.328947368421052,6.3354037267080745,0.7889828897733875,0.7091011359784248,0.8103242579667845,0.7965442339039367,0.7383357106967747,0.6708065871904428,0.8435975608023766,0.886354156861209
0.6,9.428571428571429,11.783783783783784,6.559210526315789,6.726708074534161,9.428571428571429,11.783783783783784,6.559210526315789,6.726708074534161,0.6768892458988492,0.6435009536710945,0.5749052174781498,0.7263484055465608,0.713737972638234,0.6069909839462992,0.753917282234812,0.7329368844605195
0.8,10.585034013605442,12.445945945945946,6.9868421052631575,6.838509316770186,10.585034013605442,12.445945945945946,6.9868421052631575,6.838509316770186,0.39968788146111023,0.4087714414741542,0.5014346946651737,0.5747879385508551,0.49771829209841634,0.502665511750289,0.5857324617743296,0.6844322061108321
1.0,10.435374149659864,13.486486486486486,7.184210526315789,7.15527950310559,10.435374149659864,13.486486486486486,7.184210526315789,7.15527950310559,0.36359025384875593,0.37818840304389595,0.3123130539918253,0.44343966300720755,0.4188496050437545,0.3471747840100245,0.5173151671739393,0.5333016441082177
