,S3 overhead error,S4 overhead error,S5 overhead error,S8 overhead error,S3 overhead correct,S4 overhead correct,S5 overhead correct,S8 overhead correct,S3 power error,S4 power error,S5 power error,S8 power error,S3 power correct,S4 power correct,S5 power correct,S8 power correct
0.0,8.816326530612244,10.08108108108108,6.032894736842105,6.186335403726708,8.816326530612244,10.08108108108108,6.032894736842105,6.186335403726708,0.48657361326777204,0.43503070167593055,0.6440764638766843,0.4067769814398348,0.963810117066312,0.9121368569699494,0.9986587786360791,0.9980400253526913
0.2,9.142857142857142,11.027027027027026,6.4605263157894735,6.708074534161491,9.142857142857142,11.027027027027026,6.4605263157894735,6.708074534161491,0.4904115333595649,0.4675462793055418,0.6450637572877959,0.4528782255438544,0.9690430462360382,0.8942786995623563,0.9987975117145923,0.997992459735515
0.4,9.428571428571429,11.31081081081081,6.756578947368421,7.0062111801242235,9.428571428571429,11.31081081081081,6.756578947368421,7.0062111801242235,0.5384713426536444,0.4763277683105018,0.5988766462950591,0.5037939889877109,0.9714064423729774,0.9285822588849713,0.9976411443530467,0.9976072692723008
0.6,10.040816326530612,12.067567567567568,7.059210526315789,7.192546583850931,10.040816326530612,12.067567567567568,7.059210526315789,7.192546583850931,0.5418832408530372,0.46282900101631075,0.6579624013158313,0.5491555991195003,0.9481351237211909,0.8393396811912188,0.9977494301764589,0.9967794440918087
0.8,10.571428571428571,13.297297297297296,7.519736842105263,7.60248447204969,10.571428571428571,13.297297297297296,7.519736842105263,7.60248447204969,0.503311412877777,0.49315476187983076,0.683210072336359,0.5660654941886109,0.9267512585232858,0.8306555403245462,0.9987611849057046,0.9739289163895275
1.0,10.775510204081632,13.391891891891891,8.072368421052632,7.919254658385094,10.775510204081632,13.391891891891891,8.072368421052632,7.919254658385094,0.5447040022838683,0.4716365573575368,0.6762090722556439,0.5846070254487651,0.9643126731218935,0.8306444342877414,0.9888408448089633,0.9852077334286263
